街道,区划代码,县区,区划代码,城市,区划代码,省份
九龙镇,510683104000	,绵竹市,510683000000	,绵竹市,510683000000	,四川省
汉旺镇,510683106000	,绵竹市,510683000000	,绵竹市,510683000000	,四川省
麓棠镇,510683109000	,绵竹市,510683000000	,绵竹市,510683000000	,四川省
广济镇,510683110000	,绵竹市,510683000000	,绵竹市,510683000000	,四川省
玉泉镇,510683112000	,绵竹市,510683000000	,绵竹市,510683000000	,四川省
新市镇,510683115000	,绵竹市,510683000000	,绵竹市,510683000000	,四川省
孝德镇,510683116000	,绵竹市,510683000000	,绵竹市,510683000000	,四川省
富新镇,510683119000	,绵竹市,510683000000	,绵竹市,510683000000	,四川省
什地镇,510683122000	,绵竹市,510683000000	,绵竹市,510683000000	,四川省
清平镇,510683124000	,绵竹市,510683000000	,绵竹市,510683000000	,四川省
城厢街道,510703001000	,涪城区,510703000000	,涪城区,510703000000	,四川省
工区街道,510703003000	,涪城区,510703000000	,涪城区,510703000000	,四川省
普明街道,510703006000	,涪城区,510703000000	,涪城区,510703000000	,四川省
创业园街道,510703009000	,涪城区,510703000000	,涪城区,510703000000	,四川省
石塘街道,510703011000	,涪城区,510703000000	,涪城区,510703000000	,四川省
城郊街道,510703012000	,涪城区,510703000000	,涪城区,510703000000	,四川省
塘汛街道,510703013000	,涪城区,510703000000	,涪城区,510703000000	,四川省
丰谷镇,510703100000	,涪城区,510703000000	,涪城区,510703000000	,四川省
青义镇,510703103000	,涪城区,510703000000	,涪城区,510703000000	,四川省
吴家镇,510703106000	,涪城区,510703000000	,涪城区,510703000000	,四川省
杨家镇,510703107000	,涪城区,510703000000	,涪城区,510703000000	,四川省
新皂镇,510703110000	,涪城区,510703000000	,涪城区,510703000000	,四川省
永兴镇,510703113000	,涪城区,510703000000	,涪城区,510703000000	,四川省
涪江街道,510704001000	,游仙区,510704000000	,游仙区,510704000000	,四川省
富乐街道,510704003000	,游仙区,510704000000	,游仙区,510704000000	,四川省
游仙街道,510704004000	,游仙区,510704000000	,游仙区,510704000000	,四川省
四川省科学城春雷街道,510704006000	,游仙区,510704000000	,游仙区,510704000000	,四川省
石马镇,510704101000	,游仙区,510704000000	,游仙区,510704000000	,四川省
新桥镇,510704102000	,游仙区,510704000000	,游仙区,510704000000	,四川省
魏城镇,510704104000	,游仙区,510704000000	,游仙区,510704000000	,四川省
沉抗镇,510704105000	,游仙区,510704000000	,游仙区,510704000000	,四川省
忠兴镇,510704106000	,游仙区,510704000000	,游仙区,510704000000	,四川省
松垭镇,510704112000	,游仙区,510704000000	,游仙区,510704000000	,四川省
小枧镇,510704121000	,游仙区,510704000000	,游仙区,510704000000	,四川省
信义镇,510704122000	,游仙区,510704000000	,游仙区,510704000000	,四川省
仙鹤镇,510704123000	,游仙区,510704000000	,游仙区,510704000000	,四川省
盐泉镇,510704124000	,游仙区,510704000000	,游仙区,510704000000	,四川省
四川省新华劳动教育管理所,510704400000	,游仙区,510704000000	,游仙区,510704000000	,四川省
桑枣镇,510705101000	,安州区,510705000000	,安州区,510705000000	,四川省
花荄镇,510705102000	,安州区,510705000000	,安州区,510705000000	,四川省
黄土镇,510705103000	,安州区,510705000000	,安州区,510705000000	,四川省
塔水镇,510705104000	,安州区,510705000000	,安州区,510705000000	,四川省
秀水镇,510705105000	,安州区,510705000000	,安州区,510705000000	,四川省
河清镇,510705106000	,安州区,510705000000	,安州区,510705000000	,四川省
界牌镇,510705108000	,安州区,510705000000	,安州区,510705000000	,四川省
雎水镇,510705110000	,安州区,510705000000	,安州区,510705000000	,四川省
千佛镇,510705116000	,安州区,510705000000	,安州区,510705000000	,四川省
高川乡,510705202000	,安州区,510705000000	,安州区,510705000000	,四川省
潼川镇,510722101000	,三台县,510722000000	,三台县,510722000000	,四川省
塔山镇,510722104000	,三台县,510722000000	,三台县,510722000000	,四川省
龙树镇,510722106000	,三台县,510722000000	,三台县,510722000000	,四川省
石安镇,510722107000	,三台县,510722000000	,三台县,510722000000	,四川省
富顺镇,510722108000	,三台县,510722000000	,三台县,510722000000	,四川省
三元镇,510722109000	,三台县,510722000000	,三台县,510722000000	,四川省
秋林镇,510722110000	,三台县,510722000000	,三台县,510722000000	,四川省
新德镇,510722112000	,三台县,510722000000	,三台县,510722000000	,四川省
新生镇,510722113000	,三台县,510722000000	,三台县,510722000000	,四川省
鲁班镇,510722114000	,三台县,510722000000	,三台县,510722000000	,四川省
景福镇,510722115000	,三台县,510722000000	,三台县,510722000000	,四川省
紫河镇,510722116000	,三台县,510722000000	,三台县,510722000000	,四川省
观桥镇,510722118000	,三台县,510722000000	,三台县,510722000000	,四川省
郪江镇,510722119000	,三台县,510722000000	,三台县,510722000000	,四川省
中新镇,510722120000	,三台县,510722000000	,三台县,510722000000	,四川省
古井镇,510722121000	,三台县,510722000000	,三台县,510722000000	,四川省
西平镇,510722123000	,三台县,510722000000	,三台县,510722000000	,四川省
八洞镇,510722124000	,三台县,510722000000	,三台县,510722000000	,四川省
乐安镇,510722126000	,三台县,510722000000	,三台县,510722000000	,四川省
建平镇,510722127000	,三台县,510722000000	,三台县,510722000000	,四川省
中太镇,510722131000	,三台县,510722000000	,三台县,510722000000	,四川省
金石镇,510722132000	,三台县,510722000000	,三台县,510722000000	,四川省
新鲁镇,510722133000	,三台县,510722000000	,三台县,510722000000	,四川省
刘营镇,510722135000	,三台县,510722000000	,三台县,510722000000	,四川省
灵兴镇,510722136000	,三台县,510722000000	,三台县,510722000000	,四川省
芦溪镇,510722137000	,三台县,510722000000	,三台县,510722000000	,四川省
立新镇,510722138000	,三台县,510722000000	,三台县,510722000000	,四川省
永明镇,510722140000	,三台县,510722000000	,三台县,510722000000	,四川省
建中镇,510722141000	,三台县,510722000000	,三台县,510722000000	,四川省
老马镇,510722145000	,三台县,510722000000	,三台县,510722000000	,四川省
北坝镇,510722151000	,三台县,510722000000	,三台县,510722000000	,四川省
忠孝乡,510722201000	,三台县,510722000000	,三台县,510722000000	,四川省
断石乡,510722204000	,三台县,510722000000	,三台县,510722000000	,四川省
凤灵街道,510723001000	,盐亭县,510723000000	,盐亭县,510723000000	,四川省
云溪镇,510723100000	,盐亭县,510723000000	,盐亭县,510723000000	,四川省
玉龙镇,510723101000	,盐亭县,510723000000	,盐亭县,510723000000	,四川省
富驿镇,510723102000	,盐亭县,510723000000	,盐亭县,510723000000	,四川省
金孔镇,510723103000	,盐亭县,510723000000	,盐亭县,510723000000	,四川省
黄甸镇,510723105000	,盐亭县,510723000000	,盐亭县,510723000000	,四川省
巨龙镇,510723113000	,盐亭县,510723000000	,盐亭县,510723000000	,四川省
高渠镇,510723114000	,盐亭县,510723000000	,盐亭县,510723000000	,四川省
鹅溪镇,510723115000	,盐亭县,510723000000	,盐亭县,510723000000	,四川省
岐伯镇,510723116000	,盐亭县,510723000000	,盐亭县,510723000000	,四川省
文通镇,510723117000	,盐亭县,510723000000	,盐亭县,510723000000	,四川省
永泰镇,510723118000	,盐亭县,510723000000	,盐亭县,510723000000	,四川省
九龙镇,510723119000	,盐亭县,510723000000	,盐亭县,510723000000	,四川省
西陵镇,510723120000	,盐亭县,510723000000	,盐亭县,510723000000	,四川省
嫘祖镇,510723121000	,盐亭县,510723000000	,盐亭县,510723000000	,四川省
大兴回族乡,510723211000	,盐亭县,510723000000	,盐亭县,510723000000	,四川省
莲花湖乡,510723222000	,盐亭县,510723000000	,盐亭县,510723000000	,四川省
文昌镇,510725100000	,梓潼县,510725000000	,梓潼县,510725000000	,四川省
长卿镇,510725101000	,梓潼县,510725000000	,梓潼县,510725000000	,四川省
许州镇,510725102000	,梓潼县,510725000000	,梓潼县,510725000000	,四川省
黎雅镇,510725103000	,梓潼县,510725000000	,梓潼县,510725000000	,四川省
卧龙镇,510725105000	,梓潼县,510725000000	,梓潼县,510725000000	,四川省
观义镇,510725106000	,梓潼县,510725000000	,梓潼县,510725000000	,四川省
玛瑙镇,510725107000	,梓潼县,510725000000	,梓潼县,510725000000	,四川省
石牛镇,510725108000	,梓潼县,510725000000	,梓潼县,510725000000	,四川省
自强镇,510725109000	,梓潼县,510725000000	,梓潼县,510725000000	,四川省
仁和镇,510725110000	,梓潼县,510725000000	,梓潼县,510725000000	,四川省
双板镇,510725111000	,梓潼县,510725000000	,梓潼县,510725000000	,四川省
金龙镇,510725112000	,梓潼县,510725000000	,梓潼县,510725000000	,四川省
文兴镇,510725113000	,梓潼县,510725000000	,梓潼县,510725000000	,四川省
演武镇,510725114000	,梓潼县,510725000000	,梓潼县,510725000000	,四川省
宏仁镇,510725115000	,梓潼县,510725000000	,梓潼县,510725000000	,四川省
宝石乡,510725217000	,梓潼县,510725000000	,梓潼县,510725000000	,四川省
曲山镇,510726100000	,北川羌族自治县,510726000000	,北川羌族自治县,510726000000	,四川省
擂鼓镇,510726101000	,北川羌族自治县,510726000000	,北川羌族自治县,510726000000	,四川省
永昌镇,510726103000	,北川羌族自治县,510726000000	,北川羌族自治县,510726000000	,四川省
通泉镇,510726104000	,北川羌族自治县,510726000000	,北川羌族自治县,510726000000	,四川省
永安镇,510726105000	,北川羌族自治县,510726000000	,北川羌族自治县,510726000000	,四川省
禹里镇,510726106000	,北川羌族自治县,510726000000	,北川羌族自治县,510726000000	,四川省
桂溪镇,510726107000	,北川羌族自治县,510726000000	,北川羌族自治县,510726000000	,四川省
陈家坝镇,510726108000	,北川羌族自治县,510726000000	,北川羌族自治县,510726000000	,四川省
小坝镇,510726109000	,北川羌族自治县,510726000000	,北川羌族自治县,510726000000	,四川省
漩坪乡,510726205000	,北川羌族自治县,510726000000	,北川羌族自治县,510726000000	,四川省
白坭乡,510726206000	,北川羌族自治县,510726000000	,北川羌族自治县,510726000000	,四川省
片口乡,510726208000	,北川羌族自治县,510726000000	,北川羌族自治县,510726000000	,四川省
开坪乡,510726209000	,北川羌族自治县,510726000000	,北川羌族自治县,510726000000	,四川省
坝底乡,510726210000	,北川羌族自治县,510726000000	,北川羌族自治县,510726000000	,四川省
白什乡,510726211000	,北川羌族自治县,510726000000	,北川羌族自治县,510726000000	,四川省
青片乡,510726212000	,北川羌族自治县,510726000000	,北川羌族自治县,510726000000	,四川省
桃龙藏族乡,510726214000	,北川羌族自治县,510726000000	,北川羌族自治县,510726000000	,四川省
马槽乡,510726216000	,北川羌族自治县,510726000000	,北川羌族自治县,510726000000	,四川省
都贯乡,510726217000	,北川羌族自治县,510726000000	,北川羌族自治县,510726000000	,四川省
龙安镇,510727100000	,平武县,510727000000	,平武县,510727000000	,四川省
古城镇,510727101000	,平武县,510727000000	,平武县,510727000000	,四川省
响岩镇,510727103000	,平武县,510727000000	,平武县,510727000000	,四川省
大桥镇,510727107000	,平武县,510727000000	,平武县,510727000000	,四川省
水晶镇,510727108000	,平武县,510727000000	,平武县,510727000000	,四川省
江油关镇,510727109000	,平武县,510727000000	,平武县,510727000000	,四川省
高村乡,510727200000	,平武县,510727000000	,平武县,510727000000	,四川省
坝子乡,510727202000	,平武县,510727000000	,平武县,510727000000	,四川省
锁江羌族乡,510727206000	,平武县,510727000000	,平武县,510727000000	,四川省
土城藏族乡,510727207000	,平武县,510727000000	,平武县,510727000000	,四川省
旧堡羌族乡,510727208000	,平武县,510727000000	,平武县,510727000000	,四川省
阔达藏族乡,510727209000	,平武县,510727000000	,平武县,510727000000	,四川省
黄羊关藏族乡,510727210000	,平武县,510727000000	,平武县,510727000000	,四川省
虎牙藏族乡,510727211000	,平武县,510727000000	,平武县,510727000000	,四川省
泗耳藏族乡,510727212000	,平武县,510727000000	,平武县,510727000000	,四川省
白马藏族乡,510727213000	,平武县,510727000000	,平武县,510727000000	,四川省
木座藏族乡,510727214000	,平武县,510727000000	,平武县,510727000000	,四川省
木皮藏族乡,510727215000	,平武县,510727000000	,平武县,510727000000	,四川省
豆叩羌族乡,510727216000	,平武县,510727000000	,平武县,510727000000	,四川省
平通羌族乡,510727217000	,平武县,510727000000	,平武县,510727000000	,四川省
中坝街道,510781006000	,江油市,510781000000	,江油市,510781000000	,四川省
太平镇,510781101000	,江油市,510781000000	,江油市,510781000000	,四川省
三合镇,510781102000	,江油市,510781000000	,江油市,510781000000	,四川省
含增镇,510781103000	,江油市,510781000000	,江油市,510781000000	,四川省
青莲镇,510781104000	,江油市,510781000000	,江油市,510781000000	,四川省
彰明镇,510781105000	,江油市,510781000000	,江油市,510781000000	,四川省
龙凤镇,510781106000	,江油市,510781000000	,江油市,510781000000	,四川省
武都镇,510781107000	,江油市,510781000000	,江油市,510781000000	,四川省
大康镇,510781108000	,江油市,510781000000	,江油市,510781000000	,四川省
新安镇,510781109000	,江油市,510781000000	,江油市,510781000000	,四川省
战旗镇,510781110000	,江油市,510781000000	,江油市,510781000000	,四川省
双河镇,510781111000	,江油市,510781000000	,江油市,510781000000	,四川省
永胜镇,510781112000	,江油市,510781000000	,江油市,510781000000	,四川省
小溪坝镇,510781113000	,江油市,510781000000	,江油市,510781000000	,四川省
河口镇,510781114000	,江油市,510781000000	,江油市,510781000000	,四川省
重华镇,510781115000	,江油市,510781000000	,江油市,510781000000	,四川省
厚坝镇,510781116000	,江油市,510781000000	,江油市,510781000000	,四川省
二郎庙镇,510781117000	,江油市,510781000000	,江油市,510781000000	,四川省
马角镇,510781118000	,江油市,510781000000	,江油市,510781000000	,四川省
雁门镇,510781119000	,江油市,510781000000	,江油市,510781000000	,四川省
西屏镇,510781121000	,江油市,510781000000	,江油市,510781000000	,四川省
大堰镇,510781123000	,江油市,510781000000	,江油市,510781000000	,四川省
方水镇,510781125000	,江油市,510781000000	,江油市,510781000000	,四川省
枫顺乡,510781219000	,江油市,510781000000	,江油市,510781000000	,四川省
东坝街道,510802001000	,利州区,510802000000	,利州区,510802000000	,四川省
嘉陵街道,510802002000	,利州区,510802000000	,利州区,510802000000	,四川省
河西街道,510802003000	,利州区,510802000000	,利州区,510802000000	,四川省
雪峰街道,510802004000	,利州区,510802000000	,利州区,510802000000	,四川省
南河街道,510802005000	,利州区,510802000000	,利州区,510802000000	,四川省
上西街道,510802006000	,利州区,510802000000	,利州区,510802000000	,四川省
万缘街道,510802011000	,利州区,510802000000	,利州区,510802000000	,四川省
荣山镇,510802100000	,利州区,510802000000	,利州区,510802000000	,四川省
大石镇,510802101000	,利州区,510802000000	,利州区,510802000000	,四川省
盘龙镇,510802102000	,利州区,510802000000	,利州区,510802000000	,四川省
宝轮镇,510802103000	,利州区,510802000000	,利州区,510802000000	,四川省
三堆镇,510802105000	,利州区,510802000000	,利州区,510802000000	,四川省
白朝乡,510802200000	,利州区,510802000000	,利州区,510802000000	,四川省
金洞乡,510802201000	,利州区,510802000000	,利州区,510802000000	,四川省
龙潭乡,510802202000	,利州区,510802000000	,利州区,510802000000	,四川省
元坝镇,510811100000	,昭化区,510811000000	,昭化区,510811000000	,四川省
卫子镇,510811101000	,昭化区,510811000000	,昭化区,510811000000	,四川省
王家镇,510811102000	,昭化区,510811000000	,昭化区,510811000000	,四川省
磨滩镇,510811103000	,昭化区,510811000000	,昭化区,510811000000	,四川省
柏林沟镇,510811104000	,昭化区,510811000000	,昭化区,510811000000	,四川省
太公镇,510811105000	,昭化区,510811000000	,昭化区,510811000000	,四川省
虎跳镇,510811106000	,昭化区,510811000000	,昭化区,510811000000	,四川省
红岩镇,510811107000	,昭化区,510811000000	,昭化区,510811000000	,四川省
昭化镇,510811108000	,昭化区,510811000000	,昭化区,510811000000	,四川省
青牛镇,510811111000	,昭化区,510811000000	,昭化区,510811000000	,四川省
射箭镇,510811112000	,昭化区,510811000000	,昭化区,510811000000	,四川省
清水镇,510811113000	,昭化区,510811000000	,昭化区,510811000000	,四川省
朝天镇,510812100000	,朝天区,510812000000	,朝天区,510812000000	,四川省
大滩镇,510812101000	,朝天区,510812000000	,朝天区,510812000000	,四川省
羊木镇,510812102000	,朝天区,510812000000	,朝天区,510812000000	,四川省
曾家镇,510812103000	,朝天区,510812000000	,朝天区,510812000000	,四川省
中子镇,510812104000	,朝天区,510812000000	,朝天区,510812000000	,四川省
沙河镇,510812105000	,朝天区,510812000000	,朝天区,510812000000	,四川省
两河口镇,510812109000	,朝天区,510812000000	,朝天区,510812000000	,四川省
云雾山镇,510812110000	,朝天区,510812000000	,朝天区,510812000000	,四川省
水磨沟镇,510812111000	,朝天区,510812000000	,朝天区,510812000000	,四川省
李家镇,510812112000	,朝天区,510812000000	,朝天区,510812000000	,四川省
麻柳乡,510812214000	,朝天区,510812000000	,朝天区,510812000000	,四川省
临溪乡,510812215000	,朝天区,510812000000	,朝天区,510812000000	,四川省
东河镇,510821100000	,旺苍县,510821000000	,旺苍县,510821000000	,四川省
嘉川镇,510821101000	,旺苍县,510821000000	,旺苍县,510821000000	,四川省
木门镇,510821102000	,旺苍县,510821000000	,旺苍县,510821000000	,四川省
白水镇,510821103000	,旺苍县,510821000000	,旺苍县,510821000000	,四川省
张华镇,510821105000	,旺苍县,510821000000	,旺苍县,510821000000	,四川省
黄洋镇,510821106000	,旺苍县,510821000000	,旺苍县,510821000000	,四川省
普济镇,510821107000	,旺苍县,510821000000	,旺苍县,510821000000	,四川省
三江镇,510821108000	,旺苍县,510821000000	,旺苍县,510821000000	,四川省
五权镇,510821110000	,旺苍县,510821000000	,旺苍县,510821000000	,四川省
高阳镇,510821111000	,旺苍县,510821000000	,旺苍县,510821000000	,四川省
双汇镇,510821112000	,旺苍县,510821000000	,旺苍县,510821000000	,四川省
英萃镇,510821113000	,旺苍县,510821000000	,旺苍县,510821000000	,四川省
国华镇,510821114000	,旺苍县,510821000000	,旺苍县,510821000000	,四川省
龙凤镇,510821115000	,旺苍县,510821000000	,旺苍县,510821000000	,四川省
九龙镇,510821116000	,旺苍县,510821000000	,旺苍县,510821000000	,四川省
米仓山镇,510821117000	,旺苍县,510821000000	,旺苍县,510821000000	,四川省
大德镇,510821118000	,旺苍县,510821000000	,旺苍县,510821000000	,四川省
大两镇,510821119000	,旺苍县,510821000000	,旺苍县,510821000000	,四川省
水磨镇,510821120000	,旺苍县,510821000000	,旺苍县,510821000000	,四川省
盐河镇,510821121000	,旺苍县,510821000000	,旺苍县,510821000000	,四川省
天星镇,510821122000	,旺苍县,510821000000	,旺苍县,510821000000	,四川省
燕子乡,510821204000	,旺苍县,510821000000	,旺苍县,510821000000	,四川省
檬子乡,510821207000	,旺苍县,510821000000	,旺苍县,510821000000	,四川省
乔庄镇,510822100000	,青川县,510822000000	,青川县,510822000000	,四川省
青溪镇,510822101000	,青川县,510822000000	,青川县,510822000000	,四川省
房石镇,510822102000	,青川县,510822000000	,青川县,510822000000	,四川省
关庄镇,510822103000	,青川县,510822000000	,青川县,510822000000	,四川省
凉水镇,510822104000	,青川县,510822000000	,青川县,510822000000	,四川省
竹园镇,510822105000	,青川县,510822000000	,青川县,510822000000	,四川省
木鱼镇,510822106000	,青川县,510822000000	,青川县,510822000000	,四川省
沙州镇,510822107000	,青川县,510822000000	,青川县,510822000000	,四川省
姚渡镇,510822108000	,青川县,510822000000	,青川县,510822000000	,四川省
三锅镇,510822109000	,青川县,510822000000	,青川县,510822000000	,四川省
建峰镇,510822111000	,青川县,510822000000	,青川县,510822000000	,四川省
乐安镇,510822112000	,青川县,510822000000	,青川县,510822000000	,四川省
茶坝乡,510822203000	,青川县,510822000000	,青川县,510822000000	,四川省
蒿溪回族乡,510822207000	,青川县,510822000000	,青川县,510822000000	,四川省
曲河乡,510822210000	,青川县,510822000000	,青川县,510822000000	,四川省
石坝乡,510822212000	,青川县,510822000000	,青川县,510822000000	,四川省
大院回族乡,510822216000	,青川县,510822000000	,青川县,510822000000	,四川省
七佛乡,510822220000	,青川县,510822000000	,青川县,510822000000	,四川省
骑马乡,510822224000	,青川县,510822000000	,青川县,510822000000	,四川省
观音店乡,510822225000	,青川县,510822000000	,青川县,510822000000	,四川省
唐家河国家级自然保护区,510822400000	,青川县,510822000000	,青川县,510822000000	,四川省
普安镇,510823100000	,剑阁县,510823000000	,剑阁县,510823000000	,四川省
龙源镇,510823101000	,剑阁县,510823000000	,剑阁县,510823000000	,四川省
盐店镇,510823103000	,剑阁县,510823000000	,剑阁县,510823000000	,四川省
柳沟镇,510823104000	,剑阁县,510823000000	,剑阁县,510823000000	,四川省
武连镇,510823105000	,剑阁县,510823000000	,剑阁县,510823000000	,四川省
东宝镇,510823106000	,剑阁县,510823000000	,剑阁县,510823000000	,四川省
开封镇,510823107000	,剑阁县,510823000000	,剑阁县,510823000000	,四川省
元山镇,510823108000	,剑阁县,510823000000	,剑阁县,510823000000	,四川省
演圣镇,510823109000	,剑阁县,510823000000	,剑阁县,510823000000	,四川省
王河镇,510823110000	,剑阁县,510823000000	,剑阁县,510823000000	,四川省
公兴镇,510823111000	,剑阁县,510823000000	,剑阁县,510823000000	,四川省
金仙镇,510823112000	,剑阁县,510823000000	,剑阁县,510823000000	,四川省
香沉镇,510823113000	,剑阁县,510823000000	,剑阁县,510823000000	,四川省
白龙镇,510823114000	,剑阁县,510823000000	,剑阁县,510823000000	,四川省
鹤龄镇,510823115000	,剑阁县,510823000000	,剑阁县,510823000000	,四川省
杨村镇,510823116000	,剑阁县,510823000000	,剑阁县,510823000000	,四川省
羊岭镇,510823117000	,剑阁县,510823000000	,剑阁县,510823000000	,四川省
江口镇,510823118000	,剑阁县,510823000000	,剑阁县,510823000000	,四川省
木马镇,510823119000	,剑阁县,510823000000	,剑阁县,510823000000	,四川省
剑门关镇,510823120000	,剑阁县,510823000000	,剑阁县,510823000000	,四川省
汉阳镇,510823121000	,剑阁县,510823000000	,剑阁县,510823000000	,四川省
下寺镇,510823122000	,剑阁县,510823000000	,剑阁县,510823000000	,四川省
涂山镇,510823123000	,剑阁县,510823000000	,剑阁县,510823000000	,四川省
店子镇,510823124000	,剑阁县,510823000000	,剑阁县,510823000000	,四川省
张王镇,510823126000	,剑阁县,510823000000	,剑阁县,510823000000	,四川省
姚家镇,510823127000	,剑阁县,510823000000	,剑阁县,510823000000	,四川省
义兴镇,510823128000	,剑阁县,510823000000	,剑阁县,510823000000	,四川省
秀钟乡,510823210000	,剑阁县,510823000000	,剑阁县,510823000000	,四川省
樵店乡,510823228000	,剑阁县,510823000000	,剑阁县,510823000000	,四川省
陵江镇,510824100000	,苍溪县,510824000000	,苍溪县,510824000000	,四川省
云峰镇,510824102000	,苍溪县,510824000000	,苍溪县,510824000000	,四川省
东青镇,510824104000	,苍溪县,510824000000	,苍溪县,510824000000	,四川省
白桥镇,510824105000	,苍溪县,510824000000	,苍溪县,510824000000	,四川省
五龙镇,510824107000	,苍溪县,510824000000	,苍溪县,510824000000	,四川省
永宁镇,510824108000	,苍溪县,510824000000	,苍溪县,510824000000	,四川省
鸳溪镇,510824109000	,苍溪县,510824000000	,苍溪县,510824000000	,四川省
三川镇,510824110000	,苍溪县,510824000000	,苍溪县,510824000000	,四川省
龙王镇,510824111000	,苍溪县,510824000000	,苍溪县,510824000000	,四川省
元坝镇,510824112000	,苍溪县,510824000000	,苍溪县,510824000000	,四川省
唤马镇,510824113000	,苍溪县,510824000000	,苍溪县,510824000000	,四川省
歧坪镇,510824114000	,苍溪县,510824000000	,苍溪县,510824000000	,四川省
白驿镇,510824115000	,苍溪县,510824000000	,苍溪县,510824000000	,四川省
漓江镇,510824116000	,苍溪县,510824000000	,苍溪县,510824000000	,四川省
文昌镇,510824117000	,苍溪县,510824000000	,苍溪县,510824000000	,四川省
岳东镇,510824118000	,苍溪县,510824000000	,苍溪县,510824000000	,四川省
石马镇,510824119000	,苍溪县,510824000000	,苍溪县,510824000000	,四川省
运山镇,510824120000	,苍溪县,510824000000	,苍溪县,510824000000	,四川省
东溪镇,510824121000	,苍溪县,510824000000	,苍溪县,510824000000	,四川省
高坡镇,510824122000	,苍溪县,510824000000	,苍溪县,510824000000	,四川省
龙山镇,510824123000	,苍溪县,510824000000	,苍溪县,510824000000	,四川省
亭子镇,510824125000	,苍溪县,510824000000	,苍溪县,510824000000	,四川省
百利镇,510824126000	,苍溪县,510824000000	,苍溪县,510824000000	,四川省
黄猫垭镇,510824127000	,苍溪县,510824000000	,苍溪县,510824000000	,四川省
河地镇,510824128000	,苍溪县,510824000000	,苍溪县,510824000000	,四川省
白鹤乡,510824208000	,苍溪县,510824000000	,苍溪县,510824000000	,四川省
浙水乡,510824209000	,苍溪县,510824000000	,苍溪县,510824000000	,四川省
月山乡,510824223000	,苍溪县,510824000000	,苍溪县,510824000000	,四川省
白山乡,510824226000	,苍溪县,510824000000	,苍溪县,510824000000	,四川省
彭店乡,510824228000	,苍溪县,510824000000	,苍溪县,510824000000	,四川省
桥溪乡,510824229000	,苍溪县,510824000000	,苍溪县,510824000000	,四川省
苍溪九龙山自然保护区管理处,510824400000	,苍溪县,510824000000	,苍溪县,510824000000	,四川省
苍溪县三溪口森林经营所,510824401000	,苍溪县,510824000000	,苍溪县,510824000000	,四川省
苍溪县良种场,510824402000	,苍溪县,510824000000	,苍溪县,510824000000	,四川省
南津路街道,510903001000	,船山区,510903000000	,船山区,510903000000	,四川省
凯旋路街道,510903002000	,船山区,510903000000	,船山区,510903000000	,四川省
镇江寺街道,510903004000	,船山区,510903000000	,船山区,510903000000	,四川省
育才路街道,510903005000	,船山区,510903000000	,船山区,510903000000	,四川省
介福路街道,510903006000	,船山区,510903000000	,船山区,510903000000	,四川省
嘉禾街道,510903007000	,船山区,510903000000	,船山区,510903000000	,四川省
广德街道,510903008000	,船山区,510903000000	,船山区,510903000000	,四川省
富源路街道,510903009000	,船山区,510903000000	,船山区,510903000000	,四川省
灵泉街道,510903011000	,船山区,510903000000	,船山区,510903000000	,四川省
慈音街道,510903012000	,船山区,510903000000	,船山区,510903000000	,四川省
九莲街道,510903013000	,船山区,510903000000	,船山区,510903000000	,四川省
南强街道,510903014000	,船山区,510903000000	,船山区,510903000000	,四川省
西宁街道,510903016000	,船山区,510903000000	,船山区,510903000000	,四川省
杨渡街道,510903017000	,船山区,510903000000	,船山区,510903000000	,四川省
龙凤镇,510903100000	,船山区,510903000000	,船山区,510903000000	,四川省
仁里镇,510903101000	,船山区,510903000000	,船山区,510903000000	,四川省
永兴镇,510903103000	,船山区,510903000000	,船山区,510903000000	,四川省
河沙镇,510903104000	,船山区,510903000000	,船山区,510903000000	,四川省
新桥镇,510903105000	,船山区,510903000000	,船山区,510903000000	,四川省
桂花镇,510903106000	,船山区,510903000000	,船山区,510903000000	,四川省
老池镇,510903107000	,船山区,510903000000	,船山区,510903000000	,四川省
保升镇,510903108000	,船山区,510903000000	,船山区,510903000000	,四川省
北固镇,510903109000	,船山区,510903000000	,船山区,510903000000	,四川省
唐家乡,510903203000	,船山区,510903000000	,船山区,510903000000	,四川省
柔刚街道,510904001000	,安居区,510904000000	,安居区,510904000000	,四川省
凤凰街道,510904002000	,安居区,510904000000	,安居区,510904000000	,四川省
安居镇,510904100000	,安居区,510904000000	,安居区,510904000000	,四川省
东禅镇,510904101000	,安居区,510904000000	,安居区,510904000000	,四川省
分水镇,510904102000	,安居区,510904000000	,安居区,510904000000	,四川省
石洞镇,510904103000	,安居区,510904000000	,安居区,510904000000	,四川省
拦江镇,510904104000	,安居区,510904000000	,安居区,510904000000	,四川省
保石镇,510904105000	,安居区,510904000000	,安居区,510904000000	,四川省
白马镇,510904106000	,安居区,510904000000	,安居区,510904000000	,四川省
中兴镇,510904107000	,安居区,510904000000	,安居区,510904000000	,四川省
横山镇,510904108000	,安居区,510904000000	,安居区,510904000000	,四川省
会龙镇,510904109000	,安居区,510904000000	,安居区,510904000000	,四川省
三家镇,510904110000	,安居区,510904000000	,安居区,510904000000	,四川省
玉丰镇,510904111000	,安居区,510904000000	,安居区,510904000000	,四川省
西眉镇,510904112000	,安居区,510904000000	,安居区,510904000000	,四川省
磨溪镇,510904113000	,安居区,510904000000	,安居区,510904000000	,四川省
